829 1476
58 108 0.5765720364454441
59 110 0.32151641927198427
60 111 0.7087011015776846
61 112 0.02085799292084134
62 113 0.5407616889043595
62 114 0.6258934212548768
62 115 0.6729404669080509
62 116 0.3917898151661712
62 117 0.8516454788182157
62 64 0.1922320010243207
63 118 0.6344965024494061
64 119 0.5206552866926929
65 120 0.9336170069206495
66 36 0.29669066676025957
67 12 0.7594193804983866
67 15 0.30940147496451376
67 16 0.2699018481984041
67 20 0.5696167131727488
68 121 0.743249086502695
69 35 0.5164348380504866
70 35 0.2869905806731735
71 73 0.5082359610572608
72 122 0.7770662265817088
73 28 0.7037976553543516
73 43 0.1190152189642586
74 123 0.3743077707377406
74 122 0.19308530062392726
74 124 0.62571917212017
74 125 0.3952971624172621
74 90 0.4102777887240554
74 91 0.834547836079918
74 110 0.3172903774596818
75 126 0.3171436451023959
76 95 0.06338992015240985
77 98 0.31589330867892795
77 127 0.139275042510688
78 128 0.3095028049338998
78 129 0.9732008614050535
79 130 0.4032513195891988
79 131 0.05722809293401632
79 132 0.9802775300775736
79 133 0.5561927785546733
79 134 0.4634504726262725
79 135 0.07208744978431147
80 78 0.9490130697410055
81 39 0.23931275434661692
82 136 0.3273157225832304
82 39 0.4436675577397592
82 57 0.7983046964219895
83 137 0.04897868176116926
84 138 0.9966186362980004
85 139 0.06734881001348947
86 140 0.5135085996249124
87 141 0.5849624015246815
87 142 0.5420516940406447
87 143 0.4485711864319869
87 144 0.2473643531424009
88 126 0.6963105376614304
88 145 0.8310314505782079
88 146 0.8462060174239904
88 147 0.62282719235521
88 148 0.4070178384881967
88 149 0.24228362170583517
88 75 0.9076896993724749
88 72 0.22412950433098255
89 150 0.16394462060535686
89 146 0.5326542542778965
89 148 0.5416554080194385
90 20 0.8440196253506724
91 46 0.8256862113740886
92 151 0.37041092907486506
93 3 0.38678888054858973
94 152 0.13735284477804033
95 95 0.9584212847100327
96 92 0.2359889547860483
97 28 0.6852388646025722
97 43 0.8810133772153479
98 153 0.6443555269307453
99 154 0.2838891465835436
100 155 0.7956369380689506
101 155 0.585264109414698
101 70 0.28741980190054006
102 156 0.2850803344043351
103 157 0.6845141866852991
104 158 0.0808730272332836
104 159 0.5657339645650881
105 160 0.04701502315216366
106 161 0.1573621054705423
106 58 0.35307888335441395
106 157 0.3384276657535328
107 162 0.9136659433242779
108 163 0.9345442838377759
108 164 0.020549027952073362
108 165 0.02390694706767693
108 166 0.6946771081150653
108 167 0.20183403993148186
108 168 0.9468400769183778
109 165 0.44312946714917834
110 169 0.5327420116118351
111 169 0.24520315305484897
112 170 0.24231886521700163
112 171 0.8132645080370204
112 90 0.1581403485887457
112 172 0.5415399785729362
113 80 0.9237990016578452
114 28 0.9452333827759846
114 95 0.745843661891591
115 173 0.0877122749972219
115 174 0.4279453995709699
115 175 0.2958664636492989
115 176 0.5427161068128261
115 177 0.6998866200195515
115 178 0.29996581031840375
115 179 0.5619821079311353
115 180 0.924668134293021
115 181 0.686112494684884
116 88 0.07114905390266602
117 182 0.7242539500252458
117 183 0.3543849438417782
118 184 0.5480736735879014
119 184 0.2532102814128536
119 185 0.6602271066243026
120 186 0.5984723669318908
121 65 0.4999628970379688
122 187 0.40345459507779247
123 188 0.5467889717367727
124 189 0.01948919454164344
125 190 0.6108531574721677
126 191 0.38754583515379437
127 192 0.07463092268839033
128 193 0.5927752154217276
128 194 0.7038570299088311
128 195 0.3862824499411013
128 196 0.9665197745040534
128 110 0.5392287984436946
128 197 0.7779357378635056
129 193 0.593328181109908
129 198 0.009198848702034912
129 199 0.21639547189885333
129 200 0.6472520077027735
129 186 0.07990557836348144
130 36 0.16166039931413356
131 201 0.42452624100432
131 189 0.7509943421876906
131 202 0.5402423233745237
131 203 0.5722609974002946
132 182 0.035351617775517874
133 204 0.753100170671322
134 204 0.08105664776214894
135 205 0.6081326788981992
136 206 0.008822702886559286
137 207 0.24571031031380886
138 208 0.5370862545629222
139 38 0.7589367415739393
140 158 0.1482503398752839
141 209 0.23169158633814002
142 210 0.029194758711889368
143 130 0.27565141557093165
144 211 0.13474378985760693
145 62 0.2691758863970717
145 152 0.895118409503478
146 212 0.33820223456916443
146 213 0.7061967308465537
146 214 0.10005532120464722
146 62 0.9274887891581893
146 152 0.09445105353512717
146 215 0.6721272157015261
146 216 0.7824348817324807
146 217 0.37943247779981615
147 218 0.08499321430028839
148 219 0.7581294072018286
149 153 0.31045227757011806
150 187 0.09911429577893571
151 172 0.9734326102553286
152 220 0.7842436766529671
152 189 0.828416168898087
152 139 0.5656003250234731
153 221 0.8494174605681705
154 39 0.29594416143982816
155 222 0.4177912522157783
155 223 0.467337735418874
155 224 0.27141631818054246
155 199 0.11190758658472255
155 200 0.9127876265083671
156 56 0.25598108461688607
157 152 0.9581363084498912
158 225 0.6758874083066482
159 101 0.4390273791270477
159 207 0.6835165681488349
159 226 0.08071084489525626
159 227 0.9937218266705202
159 228 0.8175233444428717
159 229 0.7805545886063354
159 230 0.7778296124363087
160 207 0.8727100273171823
161 147 0.2822312883822018
162 231 0.7645690599310527
162 39 0.48183019317108033
163 86 0.5087620084956755
164 232 0.988558230958014
165 111 0.195878542436573
166 116 0.3222596550620016
167 233 0.44598018061944533
167 39 0.3162461605933866
168 234 0.8540384945335289
169 235 0.7584261581114963
170 161 0.9196166800051983
171 102 0.6333417426406905
171 236 0.017652608403040837
172 237 0.10133319853756118
173 238 0.814946609308222
174 222 0.8772958986322692
174 223 0.35036882011692694
174 239 0.9533285100005457
174 240 0.32261947930514057
175 228 0.43139400466743516
176 151 0.7207297598245826
177 56 0.13415235759209054
178 43 0.45062678829049274
179 241 0.377691132949605
180 165 0.7964863558953209
181 242 0.2597073899521728
182 215 0.6618131269768782
183 243 0.5003007159718071
184 232 0.4985943510101276
184 72 0.5249526025122291
185 43 0.06343485307595531
186 22 0.9820793023952237
187 216 0.15213862031436554
188 244 0.776483392933165
189 245 0.43936377567234486
190 246 0.14357686954348836
190 247 0.8732685573561441
190 126 0.6378087691461869
190 248 0.5619727174747783
190 249 0.685317875184684
190 250 0.3373275373578143
191 57 0.9246738317776428
192 251 0.9242578445083458
193 252 0.35373605729688173
194 253 0.9965658738336587
195 60 0.06924229409764204
196 60 0.1002509431055213
197 254 0.8019987836206923
198 212 0.24067781043803116
199 255 0.8057351937167002
199 256 0.8641657420935782
200 72 0.36532545294255847
201 257 0.09358246005715998
202 245 0.30083147513135466
202 218 0.40080814503914364
202 140 0.38562215372469677
203 258 0.7057370321737161
204 259 0.2991764109342112
205 98 0.7174669402085088
206 225 0.7046807496102225
207 260 0.026417587305170742
208 155 0.8507584241560955
209 261 0.4415588881671164
210 225 0.3459887346863316
211 14 0.7142679560149825
212 238 0.3255882028995857
213 262 0.24900675070054323
214 263 0.3996403633485578
214 27 0.6099881026671872
214 264 0.49712965359199757
214 265 0.092494895127323
214 266 0.13383136838544107
214 238 0.9752629558738527
214 267 0.6657231868789537
215 268 0.5426773867704171
216 264 0.03776652182479856
216 268 0.39591455423460986
216 267 0.8403498222646231
217 269 0.7122922167670824
218 270 0.7628489436460015
219 153 0.9776801683496659
219 270 0.8690177746424764
219 271 0.8933560283486786
220 119 0.5465552442647674
220 272 0.1955135406311186
220 273 0.6838197573610755
220 274 0.6623846882681268
220 275 0.4023041408870345
220 276 0.42225197463932573
220 277 0.6993904555353238
220 278 0.15906196615467838
220 279 0.4533241992950633
220 280 0.4852821891387078
220 281 0.373371390775296
220 282 0.19995121925747583
220 283 0.2806398961159795
220 284 0.44681055727538754
220 285 0.865420370919013
220 286 0.968038434352286
220 287 0.6795458909496738
221 288 0.9896040873416709
221 81 0.5225314143107865
221 289 0.289153569985651
221 290 0.11638669164222104
222 291 0.6590076516425278
223 6 0.24691490258763882
224 39 0.8078060025538126
225 32 0.2593181144642349
225 292 0.219081679647957
225 39 0.5228628039457023
226 293 0.3297468496208087
227 294 0.7330620968276317
228 295 0.0351658268885533
229 296 0.6343697836476782
230 225 0.5443585735268063
231 297 0.46118830975815484
232 297 0.7200303748104024
233 116 0.8322710456659878
234 97 0.6679271080631716
235 97 0.3833889264790238
236 298 0.3825225258922723
237 299 0.5270272785587914
238 300 0.009434371477223147
239 78 0.9240283797216426
240 301 0.6737217365913433
241 302 0.596989709242735
242 303 0.1523183724565742
242 138 0.2249417318304533
242 304 0.9191391060084172
242 305 0.03069617962631077
242 284 0.5243967277815694
243 173 0.05877222888373157
243 306 0.5142540485141084
244 155 0.7255825027582261
244 75 0.6625754491155791
245 307 0.0253269905251291
245 308 0.8155213714310884
245 309 0.8309843918879869
246 112 0.788781219386571
247 310 0.04644289489080611
247 232 0.5640716721953478
248 311 0.6379058417421307
249 204 0.7670314823705272
249 312 0.19761721232835205
250 43 0.7190541700624374
251 298 0.9039883531955933
252 225 0.7466937574473458
253 313 0.6810681061020404
253 314 0.776217257998216
254 271 0.19231651582770792
255 138 0.1967281215847554
256 161 0.617929073146058
257 315 0.964977416997782
258 316 0.10765733977948877
259 317 0.0550605199499129
260 152 0.9894301185774166
261 318 0.35543416787985027
262 114 0.8048194392463499
263 319 0.5430230023339403
264 263 0.5319790394306704
264 282 0.8437220114276425
265 320 0.9931617719873211
266 321 0.9058281255594907
267 322 0.49311812952256895
267 323 0.11114524060462094
268 324 0.3627310583187243
269 146 0.8681185754046705
269 240 0.6017679749053322
270 206 0.24411999836574427
271 325 0.13424747308557805
272 47 0.2894323149242495
273 326 0.2911348991320134
274 46 0.2533887229557631
275 111 0.5669637404814751
276 225 0.6441116182006202
277 327 0.7324237977427999
277 296 0.7143127879617961
277 328 0.3232025754491684
277 329 0.008110095286655072
277 330 0.39188538963037967
277 331 0.6702773940024681
277 47 0.7114614075216292
278 95 0.3484839797376259
279 166 0.8448496736016053
280 332 0.4386921467658472
281 63 0.8171075069892398
282 33 0.20626107367723512
283 333 0.7613438967438262
283 251 0.37062124638728056
284 101 0.8398750261689625
284 229 0.937418723422484
285 36 0.09688020158879806
286 24 0.9458205199363348
287 24 0.9576276221284942
288 334 0.0919212688974479
289 36 0.42997997790037346
290 225 0.8691487875664605
291 335 0.4787422290719976
291 334 0.7465600346096595
291 336 0.7576198617343168
291 337 0.7943478063061092
291 77 0.8956521068986176
291 46 0.7193679684663691
291 338 0.4431660066259099
292 339 0.6546057936278852
293 340 0.5729341693843639
294 248 0.48711392941042064
294 257 0.24184392142766764
295 175 0.6081371371849349
296 341 0.005533212124142373
297 341 0.025062716310128907
297 107 0.9689214543647826
298 341 0.5153787821992859
299 30 0.23725790562935345
299 77 0.7583212888836424
300 26 0.0819541707283612
301 255 0.8223155527376385
302 50 0.02539745958547135
303 104 0.8549128765385258
303 107 0.4539777829695253
303 108 0.856671028443905
304 78 0.977097131659552
304 314 0.35953241939440184
304 342 0.9250693575887925
304 23 0.8501177287412875
305 313 0.8875309449388505
305 14 0.07952177054745668
306 43 0.09245176261386778
307 181 0.4123581465632511
308 343 0.5525938997464598
309 17 0.2247128544702367
310 344 0.32327086658787385
311 161 0.16345449919348365
312 345 0.5021893349939509
313 169 0.41322798430830865
313 346 0.6977611156305306
314 343 0.7745677965538706
315 347 0.004153579565160825
315 348 0.6642932093176661
316 71 0.17911433400733834
317 217 0.7955699824438215
318 293 0.00474078663516786
319 82 0.5869263340675676
320 11 0.3783687660353654
321 301 0.11183765706385018
322 332 0.6586681840284345
323 349 0.944049529871781
324 300 0.5887292305940185
325 350 0.9077915673805252
326 67 0.31845600028036436
326 65 0.07688818990653135
327 269 0.7902358205727106
328 69 0.39563892410880386
329 248 0.05535251569348687
330 136 0.907243476537529
331 258 0.8902539363363863
331 39 0.3112341084650758
332 39 0.8773573585691274
333 351 0.0027602438285322384
333 352 0.09507548717020076
333 117 0.6385104557830932
333 353 0.6631450387487916
334 241 0.33884712130669226
334 322 0.15242986282198767
335 40 0.16039506282363258
335 151 0.9390907322478769
336 40 0.3874497232204285
336 354 0.8048508504721704
336 322 0.4005585287606964
336 355 0.34940855588825503
336 356 0.5242110701328805
336 357 0.8511192048210265
336 46 0.28558429178539435
336 358 0.6705439851846308
336 4 0.6734656400621503
337 67 0.9762199114849023
338 14 0.7005942650559728
338 25 0.6125816959200231
339 161 0.37257626566624924
340 161 0.5771005580055486
341 359 0.1385495569784484
342 360 0.8944458286074449
343 300 0.6649461570275086
343 111 0.08789123978099456
343 361 0.7347190271190084
343 39 0.4491518775871235
344 362 0.6759421633444022
344 363 0.870795165743176
344 315 0.8445708471615574
344 364 0.5653233542550969
344 365 0.11939980795351157
345 366 0.48438419381487186
345 367 0.15038989649415158
345 340 0.08419459141981989
345 368 0.5472154306321795
346 95 0.5843558274511668
347 52 0.29951128347789513
348 68 0.7124781085907161
349 290 0.03561250958507289
350 369 0.6071050332844905
351 370 0.06036797040366826
351 129 0.719780240725115
351 321 0.5407038822633531
351 371 0.0451127761500717
352 372 0.017918046338698757
352 302 0.34346079501598725
352 373 0.3709407285556483
353 374 0.7135215910665791
354 375 0.7862669062238841
354 376 0.994165989731403
355 162 0.06988798489947123
356 79 0.6204678800862726
356 187 0.969446292936884
356 377 0.7563054978658514
356 14 0.7067009122968017
356 80 0.6531520049961529
356 23 0.010044564300192182
356 378 0.8407936553243766
356 379 0.5577668225128251
356 162 0.3202838940587044
356 380 0.3627062969717195
356 206 0.8649006484248021
357 266 0.9426193394311201
357 381 0.5506447048085219
358 217 0.7407750424724158
359 279 0.47905106205648984
360 24 0.4868302532146195
361 14 0.14593682543070474
361 19 0.9077847293285681
362 220 0.2932575415545522
362 115 0.5250156815644694
362 319 0.802389315426097
363 61 0.19559209914217768
363 382 0.945061431163615
363 109 0.5986427596000828
364 152 0.3230008610848578
365 43 0.16798856954649366
365 383 0.38854755380774075
366 36 0.6153651492308521
367 251 0.9437029449983648
368 87 0.4663694728057327
369 211 0.7554996575087414
370 384 0.1775542207238856
370 211 0.37008024372791193
370 385 0.26342799207520695
371 386 0.5465051668669629
371 387 0.33075601239380115
372 301 0.5757180533112329
373 388 0.9932460380053643
374 33 0.7940546202194952
375 282 0.3809750690102335
376 60 0.24040355151748338
377 88 0.5108732955918031
378 263 0.9592265956575492
379 389 0.24178098215070798
380 390 0.717803942807445
381 391 0.0064667878261590594
381 86 0.9229557594591019
381 158 0.07720606177234435
381 392 0.40970236653190106
381 393 0.27161718149997494
381 394 0.4179613715685956
382 391 0.36895213248954284
383 392 0.0802260910835011
384 83 0.6413873229593121
384 154 0.8839382393589947
384 343 0.7435293726387439
384 269 0.17120665133391355
384 262 0.3453987695498776
384 353 0.6206983549716629
385 372 0.9297663513895336
386 161 0.6146132780199303
387 236 0.36693134498804925
388 395 0.3811810319106639
389 181 0.14659506630457553
390 396 0.5392694021724479
391 206 0.9951241444367739
392 277 0.8855914144374595
392 397 0.9861300952534783
392 398 0.023869466418624863
393 397 0.7228494898114807
394 399 0.3929915243697397
395 400 0.01784026168444608
396 401 0.6914109177888201
396 93 0.9237019445978468
396 402 0.908893741086915
396 188 0.1809388996613559
396 110 0.6615666435408755
397 153 0.6705221525339116
397 403 0.0826240861346158
397 188 0.10557546060232803
397 332 0.6885439823671519
398 138 0.3942981293411548
398 304 0.916513882799291
399 232 0.9552163552561157
400 46 0.423922164625827
400 404 0.5261318133256473
401 24 0.8492055707594459
402 405 0.5669240648631885
403 406 0.5001629562933968
404 407 0.20054103377016175
404 408 0.3888545017714442
404 189 0.5312001578844218
404 55 0.9599659115200476
404 169 0.9418680483996402
404 51 0.22598889101778197
404 409 0.5312536107619953
404 73 0.30563783933950417
404 405 0.8845002322958735
404 406 0.6954954528994876
405 410 0.369589960905934
405 55 0.31549807429037124
405 169 0.7510056523796149
405 411 0.10665208547377258
406 318 0.9855016051138764
406 189 0.7322981557578694
406 120 0.3913711416016704
407 51 0.287118754273896
408 153 0.7384209988190951
409 95 0.1462882485938234
410 412 0.33783561606833945
410 369 0.299989603515606
410 274 0.33533293720583546
410 413 0.19482695515449033
411 414 0.29614195488078154
411 415 0.44603710314518885
411 416 0.42466121116150257
412 104 0.2889041097046243
412 106 0.2544551883291978
413 95 0.13925200966654128
413 218 0.29614228032748624
413 417 0.48689726263864475
413 418 0.9042498421528183
413 383 0.3835809754402242
413 419 0.7214899605840404
414 420 0.018532551773667194
414 388 0.5882414139945947
414 339 0.4853561959368907
414 421 0.6700000743532958
414 349 0.3334367400399111
414 320 0.6490131837098719
414 422 0.27158642662083765
415 407 0.23996016713084223
415 408 0.9080357537554566
416 290 0.460176769311872
417 61 0.21073327613674153
418 79 0.9142238979580721
418 187 0.2069658475372168
419 44 0.6079658447004281
420 423 0.6070721073816088
420 424 0.22816356766318713
421 425 0.2251906415374394
422 425 0.2802693878604031
423 425 0.07095511445872638
424 81 0.974615057155464
424 47 0.4958398064641766
425 43 0.5764722366353389
425 95 0.4278631773430658
425 426 0.49609177569815455
425 427 0.705305008694402
425 428 0.15489372588955774
425 429 0.9845462734879452
425 218 0.0948318221466864
425 59 0.0413873059271207
425 430 0.9836488850461759
425 417 0.21792157237247667
425 96 0.5749509020907883
425 235 0.7573569555304517
425 431 0.8595458442178519
425 110 0.2558498239083231
425 419 0.31522868464997855
425 432 0.15811274300556755
425 317 0.44664690797234563
425 94 0.08900336933174025
426 398 0.9025834767669345
427 294 0.0557070555431054
428 433 0.35626571444433053
429 434 0.057807305162339895
430 435 0.35505663979553637
431 257 0.3146103829213096
432 33 0.8143689400583531
433 80 0.08181144721514577
434 436 0.6030900191683931
435 437 0.3984766700152177
435 39 0.8403772988738673
436 161 0.20103807099062854
437 405 0.01709220986014781
437 406 0.7212652069398705
438 87 0.06946776638897667
439 263 0.906670698434547
439 14 0.673348535805935
439 432 0.32836286151457716
440 181 0.35367852090876994
441 433 0.38204927581843284
441 185 0.1375491302867029
442 438 0.250608606339474
443 225 0.8089047566281844
444 78 0.6753636928502703
445 78 0.45818140346610003
446 78 0.6395875292635302
447 94 0.5011843471454797
448 241 0.7136011403064898
449 95 0.9227926564368915
449 21 0.486104183318961
450 439 0.48877519361919997
451 114 0.19429844980812938
452 440 0.7538400310268487
452 117 0.6356683950283692
452 441 0.733103521712902
453 442 0.025070634091829636
454 442 0.6154095181212575
454 390 0.11850584498588945
455 442 0.8314492404274039
456 67 0.4574466684848616
457 181 0.535535552226858
458 443 0.09501191265612419
459 77 0.6962246278504423
460 413 0.789574755435177
461 388 0.2884795259897408
462 62 0.35510273436393747
463 62 0.6300481043162652
464 62 0.2212860124031648
465 251 0.6643837682319821
466 54 0.309009679316119
466 309 0.22363589566284248
466 242 0.4144824377064793
467 29 0.25210010544703654
468 112 0.4206302215998472
469 262 0.2054706383909951
470 249 0.7998041471255738
470 44 0.007721387962795201
471 22 0.7908239819035372
472 189 0.3259466454815029
472 444 0.3556290562228709
472 445 0.7191059094235301
473 153 0.9916340052293181
474 446 0.3692534000385075
474 447 0.5344624628172401
474 389 0.9689534714690604
474 448 0.8629990465639261
474 449 0.7094259556099768
474 450 0.347697730986793
474 219 0.4696807950038653
474 451 0.5736405019892423
474 117 0.9242965246305758
475 14 0.5066471861750883
476 410 0.00730187343853228
476 405 0.6689134923487344
477 153 0.29423517146276423
478 243 0.43867763347468103
479 161 0.47580785707471096
480 30 0.5704233782663218
481 388 0.26246053026000005
481 262 0.8411414896030254
482 435 0.016998271516042163
483 339 0.48171051136161114
484 153 0.8350302827144451
485 452 0.6412948008427608
486 29 0.9409637697889432
487 153 0.7283928421084738
488 447 0.10958159785959531
489 190 0.13999899227947177
490 453 0.2984123469437644
490 432 0.7503417301633448
491 451 0.3787340974881973
492 451 0.08704104520931644
493 50 0.6968358625865726
494 212 0.678184284881246
495 13 0.6384513312032998
496 112 0.9869308206172756
497 454 0.7799214825134524
497 455 0.24818915714527223
497 28 0.14975521836101469
497 456 0.5031585477520896
497 43 0.6032908842311834
497 95 0.368278278950379
497 383 0.4308659545126249
497 210 0.12252544251236952
497 287 0.4595641291711402
498 14 0.8050776791418379
499 19 0.9629735405499653
500 457 0.05067726320283816
501 458 0.11540714324676116
502 459 0.8980896019107131
502 460 0.5971722075023292
502 461 0.5663835609618529
502 458 0.8997438470847947
502 457 0.6084459321069653
503 344 0.5316639626453374
504 115 0.04218976460639723
505 116 0.742120133151703
506 86 0.9571496629852739
507 356 0.19789908178879978
508 382 0.49132146756119777
509 361 0.20328637500006086
510 445 0.5355870320822042
511 90 0.5832562398481363
511 172 0.6635836264722832
512 462 0.36894227369696964
512 463 0.6114081850318287
512 221 0.011427754388739664
513 464 0.8021725733202948
513 465 0.8864828519864721
514 384 0.4343037939943659
514 466 0.8708361481876422
514 467 0.017681920508185067
514 468 0.9188293394385294
514 469 0.590407206693591
514 45 0.7675452135023607
514 46 0.5783825612032513
514 48 0.9181296073292317
514 49 0.5178009478718211
514 470 0.9414754811688263
514 320 0.6798822232249158
515 471 0.16275871684831478
515 472 0.40489254520927154
515 125 0.47696405254136576
515 299 0.7587996684577704
516 435 0.5595194827387854
517 97 0.3767695886724912
518 371 0.256289794206743
519 361 0.5565259854917924
520 36 0.2188515276350652
521 473 0.3836303083522854
522 155 0.5574533392117447
523 72 0.8764783602240487
524 295 0.8821207971872073
524 469 0.6296213210377508
525 61 0.4706273677971692
526 206 0.8796311208004026
527 61 0.6664678525492888
528 26 0.37597156869945547
529 370 0.1693210912098433
530 442 0.8942658474277552
531 474 0.45410035814226113
531 194 0.1697660019627596
531 195 0.9684992134785595
531 401 0.2909350175377662
531 475 0.9078609659491852
531 402 0.38187303695586916
531 196 0.5517576882387623
531 110 0.8919534148247756
531 197 0.9786002011500345
531 476 0.611681971522898
532 477 0.1160042965304855
532 478 0.8356004778550656
533 198 0.6790253162297492
533 461 0.5092230995004255
533 196 0.533831380945841
533 479 0.6324791668718848
533 360 0.79818303912648
533 110 0.34606265374796874
534 480 0.8214691499636803
535 481 0.6679592437730153
536 204 0.31325125516924335
536 482 0.7481343866302367
536 53 0.3937904454834925
536 208 0.9591118422626487
536 47 0.5994826788058334
537 214 0.6163841666090175
538 297 0.5171948576785519
539 80 0.6304704074755741
540 483 0.21210307604225276
541 214 0.5305318237691024
542 78 0.9513315586034965
543 484 0.6164565946644599
543 284 0.00341605233788822
543 485 0.24234656466526616
544 36 0.5439213151344457
545 36 0.04980504957363052
546 212 0.02310321447402941
547 296 0.1198417149432891
548 486 0.8387300331384024
549 487 0.805705136868404
549 31 0.17242466987790872
549 52 0.05385739447854998
549 486 0.6832750759430569
549 121 0.126220329952484
549 436 0.26713599553928025
549 60 0.26379393195960255
550 91 0.350928006696678
551 452 0.29388507461334423
552 245 0.6882067147442718
553 219 0.6847906751065763
554 202 0.6045117496466632
555 393 0.44025123167651226
556 42 0.650396757004908
557 29 0.3319017273973046
558 370 0.22578361652263046
559 290 0.1751262554193712
560 318 0.7684600531923929
561 488 0.9069928089011543
561 489 0.8358374728755765
562 153 0.22215528487733294
563 14 0.12021964632505922
563 480 0.07735015809904155
564 480 0.5278402186626553
565 272 0.333953259269233
566 43 0.2922600975540174
567 490 0.764761270315854
567 82 0.7307396127499679
567 395 0.2885955102629524
568 35 0.5139599812067152
568 37 0.06682115668324462
569 50 0.824580412220356
570 41 0.022565521434570135
571 67 0.8204649345611691
572 460 0.1392708390149101
572 461 0.20666492265472858
572 479 0.6699030461136523
572 491 0.33982545827135013
572 492 0.7792207803577528
572 360 0.6023760200959876
572 110 0.7083793548004601
573 441 0.1658459340884736
574 459 0.260223021523172
575 438 0.31186119105454224
576 206 0.4738908524409621
577 191 0.38330105126777647
577 259 0.5920034088147097
577 443 0.048121736187858755
577 467 0.2706518235262565
577 438 0.7905913954056831
578 23 0.030753340807733953
579 242 0.3072225775868881
580 60 0.01386670422862668
581 493 0.18835252237884936
582 35 0.046128240525005526
583 494 0.0038965540908381113
584 425 0.5974794672938805
584 119 0.9866106523496669
584 374 0.8010462764121491
585 246 0.230992754778937
586 379 0.922877722724156
587 26 0.8095443209746467
588 227 0.8806735874544325
589 187 0.4714053389533349
590 187 0.8374015799964324
591 176 0.7717712096514449
592 495 0.3180971861305334
592 252 0.543463755719888
592 253 0.7542959855130273
592 496 0.7929991816718329
592 497 0.7183493020433531
592 351 0.07993625514639713
592 352 0.5334955777609183
592 498 0.9053635907453611
592 353 0.49872963716113594
593 166 0.16819600037635785
594 344 0.4968054278694205
595 28 0.028631313604797537
596 499 0.2254756408208085
597 238 0.8460254345447279
598 216 0.24536146497562727
599 435 0.8817082566095886
